reinforcement_ratio,warning_signal_points,warning_pecks,punishment_period,feed_time,total_reinforcements,skip_to_next_value,warning_alarm_volume,warning_display_volume,punishment_condition,subject,is_spot_on,random_warning,Time,Reinforcers,Quarter,Pecks,Event,x,y 
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.163303,0,2.0,14,peck,0.09930555555555555,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.188656,0,2.0,14,peck,0.3347222222222222,0.2711111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.238344,0,2.0,14,peck,0.09236111111111112,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.251005,0,2.0,14,peck,0.35833333333333334,0.2711111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.275462,0,2.0,14,peck,0.09236111111111112,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.287836,0,2.0,14,peck,0.36180555555555555,0.2711111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:11.300195,0,2.0,14,peck,0.09375,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.872727,0,2.0,14,peck,0.37777777777777777,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.885037,0,2.0,14,peck,0.0875,0.013333333333333308,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.909888,0,2.0,14,peck,0.38055555555555554,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.922004,0,2.0,14,peck,0.08819444444444445,0.012222222222222245,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.958921,0,2.0,14,peck,0.38125,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:13.994986,0,2.0,14,peck,0.09027777777777778,0.013333333333333308,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.007277,0,2.0,14,peck,0.3840277777777778,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.019727,0,2.0,14,peck,0.09027777777777778,0.013333333333333308,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.044992,0,2.0,14,peck,0.38055555555555554,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.057316,0,2.0,14,peck,0.09027777777777778,0.012222222222222245,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.083184,0,2.0,14,peck,0.3840277777777778,0.2744444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:14.096601,0,2.0,14,peck,0.09027777777777778,0.012222222222222245,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.774673,0,2.0,14,peck,0.34444444444444444,0.09777777777777774,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.799954,0,2.0,14,peck,0.34791666666666665,0.02111111111111108,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.807560,0,2.0,14,peck,0.34444444444444444,0.09777777777777774,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.843733,0,2.0,14,peck,0.3541666666666667,0.02111111111111108,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.856347,0,2.0,14,peck,0.35625,0.1166666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.868244,0,2.0,14,peck,0.36041666666666666,0.025555555555555554,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.880750,0,2.0,14,peck,0.3625,0.1233333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:15.893619,0,2.0,14,peck,0.3680555555555556,0.0377777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:16.927661,0,2.0,14,peck,0.7020833333333333,0.12777777777777777,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:16.939969,0,2.0,14,peck,0.7041666666666667,0.01666666666666672,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:16.989543,0,2.0,14,peck,0.7020833333333333,0.12777777777777777,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.014582,0,2.0,14,peck,0.7152777777777778,0.020000000000000018,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.022460,0,2.0,14,peck,0.7125,0.11555555555555552,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.046850,0,2.0,14,peck,0.7152777777777778,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.059480,0,2.0,14,peck,0.7152777777777778,0.08999999999999997,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.108280,0,2.0,14,peck,0.7152777777777778,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.116198,0,2.0,14,peck,0.7166666666666667,0.09111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.164392,0,2.0,14,peck,0.7138888888888889,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.165947,0,2.0,14,peck,0.7145833333333333,0.10333333333333339,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.188711,0,2.0,14,peck,0.7069444444444445,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.201506,0,2.0,14,peck,0.7076388888888889,0.09111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.238034,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.239066,0,2.0,14,peck,0.7034722222222223,0.07777777777777772,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.263276,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.276075,0,2.0,14,peck,0.7034722222222223,0.07777777777777772,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.301068,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.313796,0,2.0,14,peck,0.7034722222222223,0.07777777777777772,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.338367,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.339394,0,2.0,14,peck,0.7034722222222223,0.08444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.375139,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.387128,0,2.0,14,peck,0.7041666666666667,0.09777777777777774,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.411966,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.413003,0,2.0,14,peck,0.7041666666666667,0.10555555555555551,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.449305,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.461016,0,2.0,14,peck,0.7041666666666667,0.10888888888888892,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.473513,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.486063,0,2.0,14,peck,0.7041666666666667,0.11222222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:17.522918,0,2.0,14,peck,0.7034722222222223,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:18.581757,0,2.0,14,peck,0.7145833333333333,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:18.582794,0,2.0,14,peck,0.6909722222222222,0.08444444444444443,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:18.593701,0,2.0,14,peck,0.6625,0.022222222222222254,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:28.214185,0,2.0,14,peck,0.8797776233495483,0.7619577308120133,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:30.060269,0,2.0,14,peck,0.30785267546907574,0.008898776418242438,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:30.060778,0,2.0,14,peck,0.3236111111111111,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:30.134415,0,2.0,14,peck,0.33958333333333335,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:30.146717,0,2.0,14,peck,0.3370396108408617,0.008898776418242438,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:30.613308,0,2.0,14,peck,0.3715277777777778,0.0377777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:31.917343,0,2.0,14,peck,0.25625,0.02444444444444449,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:31.918374,0,2.0,14,peck,0.2673611111111111,0.036666666666666625,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:31.966755,0,2.0,14,peck,0.2423611111111111,0.036666666666666625,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:31.991345,0,2.0,14,peck,0.30277777777777776,0.04555555555555557,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.016202,0,2.0,14,peck,0.2638888888888889,0.04777777777777781,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.028380,0,2.0,14,peck,0.31527777777777777,0.04777777777777781,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.053209,0,2.0,14,peck,0.25625,0.03888888888888886,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.062804,0,2.0,14,peck,0.3111111111111111,0.03888888888888886,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.086876,0,2.0,14,peck,0.25416666666666665,0.02444444444444449,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.099216,0,2.0,14,peck,0.3020833333333333,0.02444444444444449,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.136939,0,2.0,14,peck,0.24861111111111112,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.137962,0,2.0,14,peck,0.29305555555555557,0.015555555555555545,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.161270,0,2.0,14,peck,0.2388888888888889,0.011111111111111072,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.162301,0,2.0,14,peck,0.2861111111111111,0.012222222222222245,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.194988,0,2.0,14,peck,0.23472222222222222,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.196531,0,2.0,14,peck,0.28125,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.229928,0,2.0,14,peck,0.23541666666666666,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.232003,0,2.0,14,peck,0.28194444444444444,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.275761,0,2.0,14,peck,0.23819444444444443,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.288406,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.303902,0,2.0,14,peck,0.2388888888888889,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.305471,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.340112,0,2.0,14,peck,0.2388888888888889,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.341684,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.376990,0,2.0,14,peck,0.2388888888888889,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.387569,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.401683,0,2.0,14,peck,0.23958333333333334,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:32.415989,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:33.476220,0,2.0,14,peck,0.2833333333333333,0.010000000000000009,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:56.316228,0,2.0,14,peck,0.7340277777777777,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:56.638261,0,2.0,14,peck,0.7430555555555556,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:57.085443,0,2.0,14,peck,0.7270833333333333,0.2777777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:58.453652,0,2.0,14,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:02:58.544641,0,2.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:01.931783,0,3.0,15,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:01.959513,0,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:02.334522,0,3.0,16,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:02.335124,0,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:05.400640,0,3.0,17,peck,0.7270833333333333,0.3322222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:05.401693,0,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:05.723116,0,3.0,18,peck,0.7340277777777777,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:05.798977,0,3.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:07.181095,0,3.0,19,peck,0.7583333333333333,0.29222222222222227,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:09.697833,0,3.0,19,peck,0.38125,0.2222222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:11.058580,0,3.0,19,peck,0.575,0.19999999999999996,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:15.414619,0,3.0,19,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:15.416148,0,3.0,20,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:17.871435,0,3.0,20,peck,0.33819444444444446,0.24777777777777776,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:18.277742,0,3.0,20,peck,0.5388888888888889,0.22666666666666668,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:18.289992,0,3.0,20,peck,0.5152777777777777,0.22777777777777775,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:21.703774,0,3.0,20,peck,0.7743055555555556,0.29222222222222227,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:22.088626,0,3.0,20,peck,0.7583333333333333,0.24111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:25.069536,0,3.0,20,peck,0.40555555555555556,0.13666666666666671,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:26.134798,0,3.0,20,peck,0.48055555555555557,0.11111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:28.223646,0,3.0,20,peck,0.7430555555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:28.298500,0,3.0,21,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:29.213119,0,3.0,21,peck,0.7430555555555556,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:29.436116,0,3.0,21,peck,0.7583333333333333,0.27555555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:29.547859,0,3.0,21,peck,0.7263888888888889,0.2155555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:30.478088,0,3.0,21,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:30.479150,0,3.0,22,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:30.908652,0,3.0,22,peck,0.7909722222222222,0.3177777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:32.587329,0,3.0,22,peck,0.4548611111111111,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:32.612568,0,3.0,22,peck,0.49444444444444446,0.2255555555555555,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:32.625121,0,3.0,22,peck,0.48680555555555555,0.1844444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:32.661962,0,3.0,22,peck,0.5013888888888889,0.21333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:46.402579,0,3.0,22,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:55.325037,0,3.0,22,peck,0.36319444444444443,0.11111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:55.560496,0,3.0,22,peck,0.40694444444444444,0.12444444444444447,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:55.597496,0,3.0,22,peck,0.40347222222222223,0.0822222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:55.598533,0,3.0,22,peck,0.40694444444444444,0.12444444444444447,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:55.609853,0,3.0,22,peck,0.4083333333333333,0.0788888888888889,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.935436,0,3.0,22,peck,0.525,0.11333333333333329,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.936471,0,3.0,22,peck,0.5729166666666666,0.11333333333333329,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.960368,0,3.0,22,peck,0.525,0.11333333333333329,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.972869,0,3.0,22,peck,0.5784722222222223,0.12888888888888894,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.985083,0,3.0,22,peck,0.5451388888888888,0.1166666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:56.997707,0,3.0,22,peck,0.5993055555555555,0.14222222222222225,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:03:57.009980,0,3.0,22,peck,0.5715277777777777,0.10666666666666669,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:04.483038,0,3.0,22,peck,0.4895833333333333,0.2633333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:04.495732,0,3.0,22,peck,0.48125,0.2633333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:04.519848,0,3.0,22,peck,0.4395833333333333,0.2566666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:04.531783,0,3.0,22,peck,0.46805555555555556,0.2577777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:04.544199,0,3.0,22,peck,0.3958333333333333,0.2433333333333333,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:10.991068,0,3.0,22,peck,0.7270833333333333,0.2911111111111111,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:11.052942,0,3.0,23,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:11.302994,0,4.0,23,free-food,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:11.401573,1,4.0,23,reinforcement,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:11.409585,1,4.0,23,blind-peck,0.7430555555555556,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:16.398900,1,1,23,starting-again,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.023054,1,1,23,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.084674,1,1,1,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.406549,1,1.0,1,peck,0.7277777777777777,0.34111111111111114,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.407580,1,1.0,2,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.605039,1,1.0,2,peck,0.7277777777777777,0.3522222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.606068,1,1.0,3,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.803732,1,1.0,3,peck,0.7277777777777777,0.3522222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:20.877655,1,1.0,4,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:21.013885,1,1.0,4,peck,0.7111111111111111,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:21.261953,1,1.0,5,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:21.694458,1,1.0,5,peck,0.6805555555555556,0.3844444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:21.695493,1,1.0,6,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:22.955252,1,1.0,6,peck,0.7583333333333333,0.29222222222222227,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:23.251112,1,1.0,6,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:23.326713,1,1.0,7,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:23.424465,1,1.0,7,peck,0.7270833333333333,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:23.486465,1,1.0,8,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:23.535131,1,2.0,8,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:24.274661,1,2.0,8,peck,0.7277777777777777,0.35777777777777775,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:24.275684,1,2.0,9,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:24.361308,1,2.0,9,peck,0.7590277777777777,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:24.782734,1,2.0,9,peck,0.7590277777777777,0.31666666666666665,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.030205,1,2.0,9,peck,0.7590277777777777,0.3422222222222222,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.315313,1,2.0,9,peck,0.7277777777777777,0.3533333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.377420,1,2.0,10,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.562758,1,2.0,10,peck,0.7270833333333333,0.33333333333333337,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.637898,1,2.0,11,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.823940,1,2.0,11,peck,0.7423611111111111,0.2544444444444445,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:25.948191,1,2.0,11,peck,0.7583333333333333,0.22999999999999998,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.198860,1,2.0,11,peck,0.6958333333333333,0.35,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.260516,1,2.0,12,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.581917,1,2.0,12,peck,0.7118055555555556,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.582953,1,2.0,13,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.806704,1,2.0,13,peck,0.6958333333333333,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:26.868623,1,2.0,14,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:27.470790,1,2.0,14,peck,0.7597222222222222,0.3666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:27.816921,1,2.0,14,peck,0.7111111111111111,0.29888888888888887,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:27.817470,1,2.0,15,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.051669,1,3.0,15,peck,0.7270833333333333,0.2977777777777778,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.113794,1,3.0,16,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.286583,1,3.0,16,peck,0.7263888888888889,0.2666666666666667,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.595538,1,3.0,16,peck,0.7270833333333333,0.30333333333333334,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.669051,1,3.0,17,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:28.779576,1,3.0,17,peck,0.7263888888888889,0.24111111111111116,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:29.312204,1,3.0,17,peck,0.7041666666666667,0.37888888888888894,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:29.373298,1,3.0,18,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:29.509711,1,3.0,18,peck,0.6951388888888889,0.3244444444444444,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:29.572679,1,3.0,19,green,0,0,False
30,[],3,30,5,38,3,100,100,1,Pigeon,True,False,0:04:29.833017,1,3.0,19,peck,0.7263888888888889,0.2666666666666667,False
